Date,Tmin_50-90N_K,T_90N_K,T_50N_K,T_60-90N_K,U_60N_m/s
2012-12-07,190.81,207.6,209.8,205.39,15.97
2012-12-08,190.56,201.05,210.02,203.9,20.9
2012-12-09,189.37,199.41,210.06,202.48,25.2
2012-12-10,189.4,198.95,210.33,201.68,28.25
2012-12-11,188.71,197.61,210.49,200.81,30.19
2012-12-12,189.67,196.9,210.39,200.5,31.92
2012-12-13,189.69,195.99,210.07,200.63,33.3
2012-12-14,189.62,195.79,209.86,200.99,34.2
2012-12-15,190.37,197.41,209.54,201.29,36.64
2012-12-16,189.4,196.31,209.27,201.3,34.92
2012-12-17,188.94,196.9,208.6,201.45,31.8
2012-12-18,188.94,198.46,208.19,201.57,29.44
2012-12-19,188.93,198.46,208.86,200.92,27.48
2012-12-20,188.76,197.8,209.47,199.94,25.29
2012-12-21,188.92,198.48,210.06,199.6,24.59
2012-12-22,190.02,198.64,210.42,199.6,22.43
2012-12-23,189.45,193.07,211.13,199.05,24.84
2012-12-24,188.31,193.49,213.26,198.98,21.58
2012-12-25,188.56,196.19,214.41,200.2,18.05
2012-12-26,192.3,197.98,214.64,201.63,15.34
2012-12-27,191.4,199.08,216.17,202.48,18.81
2012-12-28,191.25,197.17,217.73,202.74,23.89
2012-12-29,191.28,196.99,220.52,202.82,25.03
2012-12-30,191.0,196.39,223.79,203.5,26.75
2012-12-31,191.61,197.1,224.32,206.36,28.96
2013-01-01,189.86,198.05,224.37,210.99,24.17
2013-01-02,188.36,200.98,225.73,214.87,25.94
2013-01-03,187.55,204.51,226.31,218.7,22.16
2013-01-04,186.49,214.58,226.77,223.39,18.95
2013-01-05,187.45,236.31,226.45,227.64,10.38
2013-01-06,192.77,247.19,223.94,231.11,-0.95
2013-01-07,191.6,245.25,221.12,233.57,-7.15
2013-01-08,195.02,243.49,222.09,232.27,-8.88
2013-01-09,195.13,239.95,225.52,231.66,-1.1
2013-01-10,200.64,235.23,224.82,232.65,-0.48
2013-01-11,202.29,238.01,222.66,234.08,-3.62
2013-01-12,204.06,245.61,222.1,233.52,-5.08
2013-01-13,208.33,240.2,223.69,230.75,-3.8
2013-01-14,200.74,237.1,224.64,229.35,-5.74
2013-01-15,199.41,234.55,224.1,229.58,-5.65
2013-01-16,199.56,235.74,223.89,230.65,-8.1
2013-01-17,201.1,235.47,223.17,230.96,-9.65
2013-01-18,203.66,234.63,223.13,230.09,-13.32
2013-01-19,204.17,232.5,223.52,227.61,-9.56
2013-01-20,205.65,231.72,223.16,226.52,-6.67
2013-01-21,206.89,231.94,221.71,225.96,-4.9
2013-01-22,206.19,230.8,221.48,225.4,-7.14
2013-01-23,209.52,223.6,221.6,223.79,-4.79
2013-01-24,209.46,220.89,221.68,221.1,-4.02
2013-01-25,209.83,219.08,221.89,219.13,-4.08
2013-01-26,209.5,218.3,221.06,217.47,-3.52
2013-01-27,209.56,218.03,220.57,216.41,-1.33
2013-01-28,207.33,213.46,219.37,215.21,2.01
2013-01-29,206.11,212.22,219.0,213.82,3.66
2013-01-30,205.82,210.04,218.34,213.19,3.46
2013-01-31,204.54,209.91,218.08,212.14,3.65
2013-02-01,204.68,210.09,217.63,211.44,3.28
2013-02-02,205.37,209.26,217.26,210.77,2.56
2013-02-03,206.05,209.06,216.95,210.12,2.51
2013-02-04,206.36,207.32,216.86,209.4,3.94
2013-02-05,205.21,206.33,216.6,208.51,4.67
2013-02-06,204.34,205.68,216.74,207.83,7.65
2013-02-07,203.83,207.13,216.84,207.13,9.23
2013-02-08,202.55,205.79,216.72,206.58,10.51
2013-02-09,201.33,205.22,216.37,206.01,10.42
2013-02-10,200.48,203.25,216.35,205.34,9.92
2013-02-11,200.1,203.07,216.45,205.24,10.56
2013-02-12,199.26,202.4,216.3,204.71,11.41
2013-02-13,198.25,201.13,215.84,204.21,12.49
2013-02-14,198.67,200.94,215.63,204.06,13.67
2013-02-15,198.32,200.25,215.81,203.85,14.28
2013-02-16,198.04,201.12,216.25,203.86,13.14
2013-02-17,197.22,200.59,216.44,203.9,13.88
2013-02-18,197.25,200.08,216.96,203.71,15.28
2013-02-19,197.4,200.45,217.4,203.83,16.78
2013-02-20,196.54,200.04,217.96,203.81,17.95
2013-02-21,196.8,199.34,218.16,203.91,20.68
2013-02-22,196.26,199.06,218.87,204.11,21.05
2013-02-23,195.62,199.49,219.72,204.06,20.49
2013-02-24,195.76,198.52,220.17,203.91,20.14
2013-02-25,195.78,199.74,220.72,204.18,20.84
2013-02-26,194.79,197.98,220.49,204.63,22.14
2013-02-27,194.26,198.83,220.64,205.84,22.06
2013-02-28,195.18,199.38,221.12,207.17,22.35
2013-03-01,194.09,201.06,221.49,208.17,23.88
2013-03-02,194.12,201.54,221.55,208.8,23.85
2013-03-03,195.28,200.76,222.13,208.8,23.77
2013-03-04,196.18,200.16,222.97,208.65,25.34
2013-03-05,197.07,199.97,223.52,208.83,28.36
2013-03-06,197.23,199.42,224.05,208.85,29.16
2013-03-07,196.27,199.87,224.38,208.46,30.71
2013-03-08,197.08,198.01,224.91,208.3,30.42
2013-03-09,196.74,198.81,225.76,209.13,30.83
2013-03-10,196.64,199.81,225.29,210.99,31.8
2013-03-11,196.72,201.38,223.97,213.1,27.61
2013-03-12,196.65,203.91,224.12,213.4,26.66
2013-03-13,196.48,204.43,224.85,212.68,27.7
2013-03-14,196.88,202.69,225.78,211.55,28.68
2013-03-15,197.17,200.83,227.09,209.96,30.33
2013-03-16,197.4,199.76,228.43,208.67,32.91
2013-03-17,197.9,198.98,228.33,208.38,33.39
2013-03-18,197.14,198.09,228.18,208.12,33.48
2013-03-19,197.64,198.25,227.41,207.8,33.09
2013-03-20,198.32,199.38,227.12,207.75,32.77
2013-03-21,198.53,199.1,226.41,208.23,33.21
2013-03-22,199.85,200.92,226.02,208.85,33.21
2013-03-23,199.3,201.3,225.94,209.41,33.05
2013-03-24,199.63,202.05,226.45,209.56,34.38
2013-03-25,200.25,201.36,226.58,209.68,35.37
2013-03-26,200.7,202.03,227.19,209.63,35.79
2013-03-27,201.37,201.9,227.25,210.01,35.78
2013-03-28,202.06,202.97,227.6,210.51,35.07
2013-03-29,203.3,203.57,227.27,211.41,33.48
2013-03-30,204.04,204.51,226.83,212.36,32.39
2013-03-31,204.21,205.76,226.99,213.05,30.9
2013-04-01,204.5,207.27,227.04,214.43,31.1
2013-04-02,204.83,208.1,227.19,215.32,31.86
2013-04-03,204.74,208.49,227.78,216.09,31.72
2013-04-04,205.63,207.92,227.54,216.65,31.47
2013-04-05,206.47,208.49,226.92,217.98,31.31
2013-04-06,207.27,210.53,226.51,219.62,27.16
2013-04-07,208.67,213.45,226.38,220.34,25.45
2013-04-08,208.6,214.33,226.48,220.91,25.19
2013-04-09,209.35,216.57,227.24,220.43,25.0
2013-04-10,209.73,215.33,227.39,220.32,26.24
2013-04-11,210.81,216.15,227.98,220.36,28.77
2013-04-12,212.06,215.61,228.57,220.52,31.5
2013-04-13,212.9,214.09,228.7,220.57,31.63
2013-04-14,214.23,214.94,229.07,221.36,29.48
2013-04-15,215.25,216.04,229.64,222.21,27.59
2013-04-16,215.99,216.98,229.98,223.35,27.03
2013-04-17,215.7,218.51,229.55,224.87,24.21
2013-04-18,215.11,221.39,229.44,226.33,20.58
2013-04-19,216.79,223.03,229.83,227.38,19.74
2013-04-20,218.18,224.08,229.83,228.36,20.63
2013-04-21,218.02,225.94,230.08,228.97,21.07
2013-04-22,219.91,227.12,229.94,229.7,16.1
2013-04-23,219.52,226.81,230.02,230.03,13.26
2013-04-24,217.76,225.35,230.16,230.63,9.76
2013-04-25,216.69,226.48,230.14,231.47,6.81
2013-04-26,214.64,229.94,230.0,232.62,5.85
2013-04-27,214.59,232.32,230.68,233.63,4.31
2013-04-28,218.08,233.04,230.73,234.25,2.69
2013-04-29,221.55,234.36,230.81,234.94,2.88
2013-04-30,224.01,238.06,230.89,235.55,2.49
2013-05-01,223.86,244.05,230.27,236.05,2.01
2013-05-02,224.04,245.73,230.26,236.77,0.61
2013-05-03,224.33,246.64,230.69,237.05,-0.49
2013-05-04,223.74,245.85,230.72,237.04,-0.98
2013-05-05,224.08,247.25,230.72,236.91,-2.63
2013-05-06,224.88,244.51,230.75,236.64,-2.84
2013-05-07,225.44,242.89,230.79,236.77,-4.06
2013-05-08,226.27,241.92,230.49,236.99,-4.4
2013-05-09,226.21,241.79,230.8,237.17,-5.34
2013-05-10,226.7,242.79,231.1,237.17,-7.78
2013-05-11,226.51,243.57,231.15,237.13,-8.57
2013-05-12,225.9,243.89,231.65,237.06,-8.07
2013-05-13,226.1,243.85,231.54,237.09,-7.96
2013-05-14,225.88,243.08,231.49,236.93,-8.49
2013-05-15,225.03,241.7,231.78,237.09,-8.4
2013-05-16,226.83,240.55,231.94,237.05,-8.76
2013-05-17,227.11,240.67,231.95,237.12,-9.02
2013-05-18,227.62,240.68,232.54,236.83,-8.63
2013-05-19,226.42,240.29,232.75,236.75,-8.97
2013-05-20,227.71,240.08,232.66,236.77,-9.11
2013-05-21,227.71,239.95,232.75,236.92,-9.1
2013-05-22,227.73,241.15,233.09,237.12,-9.84
2013-05-23,228.42,240.48,233.53,237.19,-9.99
2013-05-24,229.14,240.98,233.43,237.37,-9.78
2013-05-25,229.6,240.55,233.41,237.5,-10.46
2013-05-26,230.35,240.73,233.46,237.52,-11.35
2013-05-27,231.26,240.02,233.67,237.32,-11.6
2013-05-28,231.0,239.9,233.59,237.38,-11.61
2013-05-29,230.79,239.96,233.74,237.54,-11.46
2013-05-30,231.22,239.65,233.74,237.54,-11.86
2013-05-31,231.11,239.32,234.09,237.55,-12.33
2013-06-01,231.2,240.11,234.37,237.86,-11.73
2013-06-02,231.32,240.46,234.43,238.16,-11.47
2013-06-03,231.74,240.22,234.71,238.33,-11.85
2013-06-04,232.61,240.18,234.68,238.48,-11.89
2013-06-05,232.79,240.62,234.72,238.56,-11.5
2013-06-06,232.61,240.77,234.67,238.79,-11.67
2013-06-07,232.0,242.36,234.78,239.02,-11.7
2013-06-08,232.29,242.16,234.83,238.96,-11.49
2013-06-09,233.03,242.42,235.08,239.24,-11.35
2013-06-10,232.34,242.03,235.11,239.24,-11.75
2013-06-11,232.37,242.16,235.2,239.23,-12.08
2013-06-12,233.24,241.99,235.28,239.37,-11.44
2013-06-13,233.15,242.66,235.38,239.62,-12.09
2013-06-14,233.32,242.82,235.18,239.68,-12.32
2013-06-15,232.9,242.06,235.35,239.67,-12.26
2013-06-16,232.44,243.1,235.38,239.83,-12.67
2013-06-17,232.71,242.42,235.3,239.94,-12.76
2013-06-18,232.62,242.68,235.28,239.95,-12.38
2013-06-19,232.01,243.12,235.47,240.21,-11.87
2013-06-20,233.37,242.77,235.75,240.1,-12.3
2013-06-21,232.85,243.75,235.53,240.3,-12.46
2013-06-22,233.48,243.38,235.58,240.27,-12.44
2013-06-23,233.15,242.9,235.76,240.36,-12.58
2013-06-24,233.77,243.16,235.85,240.2,-12.97
2013-06-25,233.58,242.58,235.91,240.16,-13.49
2013-06-26,234.1,242.18,235.78,240.12,-12.68
2013-06-27,233.29,242.17,235.75,240.28,-12.87
2013-06-28,233.06,242.36,235.56,240.19,-13.36
2013-06-29,232.57,243.11,235.67,240.25,-13.25
2013-06-30,233.27,242.68,235.78,240.26,-12.09
2013-07-01,233.65,242.67,235.78,240.37,-12.86
2013-07-02,233.9,242.72,235.69,240.23,-12.51
2013-07-03,232.89,241.68,235.51,240.11,-12.39
2013-07-04,234.16,242.33,235.55,240.13,-13.45
2013-07-05,233.58,242.05,235.61,240.09,-12.45
2013-07-06,233.92,242.71,235.55,240.27,-12.24
2013-07-07,232.99,242.06,235.43,240.38,-12.42
2013-07-08,232.92,242.26,235.55,240.49,-12.25
2013-07-09,233.65,242.56,235.72,240.31,-12.36
2013-07-10,233.84,241.99,235.65,240.42,-12.2
2013-07-11,233.84,241.41,235.87,240.2,-12.97
2013-07-12,233.91,241.73,235.62,240.25,-12.41
2013-07-13,234.33,241.45,235.77,240.19,-11.8
2013-07-14,234.4,241.77,235.8,240.29,-11.86
2013-07-15,233.78,241.79,235.62,240.11,-12.04
2013-07-16,234.49,242.01,235.65,240.12,-11.45
2013-07-17,234.01,242.09,235.75,240.07,-11.4
2013-07-18,234.04,241.35,235.7,239.94,-11.12
2013-07-19,233.87,241.56,235.76,239.83,-11.28
2013-07-20,234.04,241.16,235.73,239.77,-10.71
2013-07-21,233.7,240.78,235.92,239.54,-10.78
2013-07-22,233.6,240.73,235.83,239.4,-11.05
2013-07-23,234.11,240.3,235.89,239.21,-10.35
2013-07-24,234.01,240.14,235.38,239.19,-10.58
2013-07-25,233.82,240.64,235.26,238.94,-10.4
2013-07-26,233.11,240.52,235.19,238.97,-9.57
2013-07-27,233.41,240.05,235.19,238.85,-8.5
2013-07-28,233.12,239.84,235.0,238.66,-8.49
2013-07-29,232.71,239.64,234.64,238.46,-8.92
2013-07-30,232.85,239.63,234.69,238.3,-8.61
2013-07-31,232.95,238.92,234.49,237.95,-8.61
2013-08-01,232.81,238.94,234.25,237.9,-8.53
2013-08-02,232.43,238.64,234.19,237.63,-8.13
2013-08-03,232.64,238.98,234.19,237.54,-7.74
2013-08-04,232.24,238.32,234.1,237.27,-7.48
2013-08-05,232.28,238.41,233.87,237.01,-7.56
2013-08-06,232.36,237.49,233.8,236.78,-6.95
2013-08-07,231.9,237.32,233.76,236.53,-6.84
2013-08-08,231.87,236.96,233.66,236.49,-5.86
2013-08-09,231.93,236.74,233.66,236.41,-5.66
2013-08-10,232.08,236.49,233.74,236.08,-4.99
2013-08-11,232.46,236.51,233.64,235.86,-4.75
2013-08-12,231.95,236.07,233.36,235.61,-4.25
2013-08-13,231.98,235.68,233.3,235.44,-3.8
2013-08-14,231.46,235.12,233.15,235.22,-3.35
2013-08-15,231.07,235.23,232.95,235.04,-2.84
2013-08-16,231.06,235.02,232.88,234.71,-2.29
2013-08-17,230.92,234.44,232.72,234.69,-1.48
2013-08-18,231.11,234.6,232.48,234.42,-1.21
2013-08-19,230.89,234.56,232.52,234.0,-0.84
2013-08-20,230.94,233.83,232.27,233.67,-0.54
2013-08-21,231.01,233.52,232.01,233.44,-0.59
2013-08-22,229.77,233.41,231.69,233.17,0.06
2013-08-23,229.09,232.97,231.54,232.95,0.28
2013-08-24,229.56,232.54,231.56,232.51,0.25
2013-08-25,228.87,232.5,231.28,232.33,0.18
2013-08-26,228.21,232.81,231.29,232.02,0.78
2013-08-27,227.44,232.31,230.92,231.77,1.51
2013-08-28,227.37,232.31,230.81,231.36,1.62
2013-08-29,227.4,231.55,230.57,231.08,2.33
2013-08-30,227.59,231.98,230.65,230.78,3.26
2013-08-31,226.96,231.43,230.52,230.42,3.68
2013-09-01,225.64,230.12,230.56,230.11,3.78
2013-09-02,225.73,229.49,230.01,229.7,4.9
2013-09-03,225.99,228.55,229.78,229.33,4.62
2013-09-04,225.22,228.34,229.71,228.88,4.26
2013-09-05,224.04,227.59,229.38,228.3,4.69
2013-09-06,222.85,227.41,229.28,227.9,4.99
2013-09-07,223.12,227.23,229.32,227.64,5.76
2013-09-08,222.63,226.55,229.21,227.03,5.26
2013-09-09,221.9,226.75,229.26,226.73,4.91
2013-09-10,221.6,226.16,229.11,226.5,4.85
2013-09-11,221.9,225.5,228.92,226.43,4.86
2013-09-12,222.35,224.47,229.12,226.16,4.69
2013-09-13,222.35,223.56,228.88,225.72,4.63
2013-09-14,221.98,223.28,228.62,225.38,4.62
2013-09-15,221.92,223.13,228.45,225.16,4.65
2013-09-16,221.43,222.56,228.31,224.67,4.38
2013-09-17,220.35,222.06,227.76,224.34,5.16
2013-09-18,219.21,221.7,227.3,223.87,7.41
2013-09-19,218.86,221.56,227.18,223.44,8.74
2013-09-20,218.56,221.14,227.08,223.12,9.23
2013-09-21,218.52,219.66,227.15,222.61,9.83
2013-09-22,218.39,219.06,227.29,222.11,9.68
2013-09-23,217.92,218.2,227.0,221.64,9.81
2013-09-24,216.88,216.95,226.89,220.98,9.57
2013-09-25,216.35,217.23,226.8,220.38,9.38
2013-09-26,215.62,217.5,226.34,219.99,9.97
2013-09-27,214.7,216.51,225.61,219.84,10.69
2013-09-28,213.31,217.04,225.19,219.72,10.43
2013-09-29,211.24,217.14,224.88,219.71,10.47
2013-09-30,211.22,216.22,224.74,219.63,11.99
2013-10-01,211.09,215.23,224.8,219.32,12.72
2013-10-02,211.28,214.45,224.63,218.82,13.39
2013-10-03,210.81,213.56,224.45,218.18,13.85
2013-10-04,210.3,213.47,224.13,217.83,15.09
2013-10-05,210.22,213.04,223.78,217.53,15.57
2013-10-06,209.64,211.68,223.55,217.0,15.22
2013-10-07,209.99,210.44,223.64,216.61,15.61
2013-10-08,209.43,210.2,223.61,216.04,14.82
2013-10-09,209.16,210.69,223.41,215.78,14.0
2013-10-10,208.95,210.63,223.1,215.53,13.31
2013-10-11,207.27,209.69,223.03,215.29,13.1
2013-10-12,206.22,210.06,222.49,214.99,13.98
2013-10-13,205.91,209.49,222.44,214.68,15.3
2013-10-14,205.3,211.15,222.28,214.84,16.51
2013-10-15,204.77,208.43,221.92,214.85,15.36
2013-10-16,203.43,210.35,221.54,214.94,13.64
2013-10-17,202.29,210.87,221.44,215.11,13.72
2013-10-18,202.75,210.01,221.45,215.03,12.67
2013-10-19,202.59,209.39,221.51,214.86,13.39
2013-10-20,201.92,209.8,221.48,214.61,13.7
2013-10-21,202.36,209.55,221.26,214.78,14.2
2013-10-22,202.37,210.65,220.65,214.88,15.13
2013-10-23,201.69,212.1,220.4,214.96,15.69
2013-10-24,201.56,212.23,220.23,214.5,16.73
2013-10-25,200.6,211.79,219.57,214.35,17.51
2013-10-26,200.24,211.1,218.86,214.03,19.58
2013-10-27,198.58,211.4,218.8,213.31,20.73
2013-10-28,198.07,208.8,219.22,212.46,21.89
2013-10-29,199.04,205.54,219.85,211.33,23.35
2013-10-30,200.41,203.98,220.37,210.08,24.36
2013-10-31,200.55,202.12,220.17,209.31,25.02
2013-11-01,201.33,202.8,219.42,208.97,25.95
2013-11-02,201.26,202.12,218.88,208.53,26.52
2013-11-03,200.92,201.52,218.41,208.08,26.55
2013-11-04,200.55,200.83,217.72,208.01,27.67
2013-11-05,198.75,200.12,217.36,207.96,29.11
2013-11-06,197.43,203.01,217.49,207.71,31.91
2013-11-07,195.45,203.38,217.8,207.58,30.96
2013-11-08,194.98,202.35,218.27,206.86,28.74
2013-11-09,197.25,199.84,218.68,206.65,31.53
2013-11-10,198.38,198.82,218.58,206.64,27.96
2013-11-11,198.02,198.9,218.32,206.66,27.43
2013-11-12,198.08,200.3,217.45,207.19,28.07
2013-11-13,197.41,199.11,216.96,207.45,31.22
2013-11-14,196.59,200.27,216.77,206.88,32.79
2013-11-15,195.69,199.92,217.12,206.36,35.01
2013-11-16,194.6,199.43,217.13,205.89,35.98
2013-11-17,193.16,199.43,216.58,205.06,36.91
2013-11-18,198.18,199.3,215.52,204.55,36.6
2013-11-19,197.84,198.49,215.46,203.79,36.95
2013-11-20,196.67,200.57,214.92,203.45,36.11
2013-11-21,195.38,199.74,214.35,203.14,34.75
2013-11-22,195.02,197.77,214.12,203.07,33.5
2013-11-23,194.1,200.02,214.36,203.07,31.13
2013-11-24,195.7,198.9,214.07,203.45,28.22
2013-11-25,196.36,198.71,214.56,203.6,28.89
2013-11-26,196.03,199.5,213.88,204.07,32.02
2013-11-27,196.89,204.57,213.8,204.17,35.84
2013-11-28,197.85,204.45,214.91,204.11,38.71
2013-11-29,194.27,202.8,214.44,203.45,42.66
2013-11-30,193.01,201.53,214.7,203.03,44.9
2013-12-01,191.78,202.95,213.85,203.52,42.87
2013-12-02,192.16,200.34,213.35,203.28,38.03
2013-12-03,192.68,202.44,213.88,203.34,35.62
2013-12-04,195.6,203.45,213.77,203.47,37.89
2013-12-05,192.45,206.36,213.82,202.38,40.97
2013-12-06,192.77,201.7,214.36,201.6,41.68
2013-12-07,193.78,195.79,214.72,201.05,39.98
2013-12-08,190.71,197.03,214.55,201.0,40.34
2013-12-09,192.32,196.11,214.48,201.03,42.67
2013-12-10,192.77,199.37,214.53,200.65,43.11
2013-12-11,190.99,199.21,214.5,200.44,42.6
2013-12-12,191.9,196.49,214.63,200.25,41.59
2013-12-13,192.55,200.09,215.41,199.9,42.08
2013-12-14,192.53,199.79,215.68,200.08,46.0
2013-12-15,191.5,198.67,216.53,199.57,50.14
2013-12-16,193.53,197.19,215.97,199.56,52.89
2013-12-17,189.98,197.83,215.24,199.61,55.48
2013-12-18,190.47,196.04,215.16,199.68,55.39
2013-12-19,190.06,196.23,214.19,199.41,53.81
2013-12-20,189.3,198.19,214.02,199.2,54.18
2013-12-21,191.32,196.4,214.39,198.98,56.03
2013-12-22,190.53,193.92,214.55,198.78,57.51
2013-12-23,191.85,193.23,215.06,198.51,57.2
2013-12-24,188.95,191.69,214.55,198.24,57.15
2013-12-25,190.9,191.55,214.7,197.96,57.2
2013-12-26,189.9,192.41,215.49,198.14,57.95
2013-12-27,191.62,191.62,215.6,198.04,58.98
2013-12-28,190.36,192.75,216.32,198.48,57.19
2013-12-29,189.65,192.65,217.55,199.37,54.5
2013-12-30,192.31,193.72,218.16,201.25,55.28
2013-12-31,190.64,194.52,219.65,203.67,53.16
2014-01-01,191.59,196.46,220.88,206.67,48.99
2014-01-02,193.22,198.27,223.49,209.39,50.32
2014-01-03,193.65,200.89,225.09,212.47,55.42
2014-01-04,193.43,199.87,225.83,215.48,55.19
2014-01-05,195.79,200.45,226.24,215.94,50.79
2014-01-06,195.33,204.26,227.29,215.81,48.07
2014-01-07,194.34,206.13,225.83,215.92,48.07
2014-01-08,192.71,205.31,224.73,214.93,45.69
2014-01-09,195.52,201.13,224.28,213.3,42.31
2014-01-10,195.32,202.13,225.14,216.26,44.42
2014-01-11,198.04,204.99,226.16,218.57,40.81
2014-01-12,197.88,206.88,226.04,220.53,42.91
2014-01-13,198.62,206.23,226.88,219.67,47.17
2014-01-14,198.57,207.95,227.1,218.16,45.86
2014-01-15,197.44,207.45,227.37,216.95,42.23
2014-01-16,195.3,205.7,228.11,217.04,41.91
2014-01-17,196.54,210.55,225.82,220.76,42.21
2014-01-18,194.28,212.04,225.65,219.6,40.1
2014-01-19,194.28,214.08,226.14,216.36,35.77
2014-01-20,196.52,213.56,224.9,216.04,35.57
2014-01-21,197.28,219.94,225.5,217.63,36.44
2014-01-22,194.59,214.69,224.79,217.56,36.61
2014-01-23,195.6,220.14,223.51,217.56,34.54
2014-01-24,192.9,211.63,222.77,215.37,36.82
2014-01-25,191.11,203.6,223.48,212.53,42.69
2014-01-26,190.1,196.59,224.68,210.82,36.56
2014-01-27,190.57,204.95,224.89,213.26,33.77
2014-01-28,192.16,208.4,221.75,216.01,34.83
2014-01-29,193.96,210.15,221.9,215.72,33.03
2014-01-30,195.57,206.47,224.5,214.08,33.2
2014-01-31,198.44,208.1,226.41,214.68,34.99
2014-02-01,201.54,207.55,227.06,214.4,36.23
2014-02-02,201.9,206.31,227.74,215.71,35.19
2014-02-03,202.34,208.93,226.92,217.96,29.1
2014-02-04,203.43,212.93,226.32,220.88,23.85
2014-02-05,205.84,213.38,227.61,223.22,19.52
2014-02-06,200.23,227.37,226.35,228.23,18.69
2014-02-07,206.25,232.22,226.57,231.9,19.89
2014-02-08,202.61,237.14,226.72,236.49,18.84
2014-02-09,207.32,239.16,228.04,235.02,20.5
2014-02-10,211.05,233.26,229.42,229.95,22.2
2014-02-11,210.53,223.41,230.06,224.5,25.47
2014-02-12,206.96,214.8,227.99,223.53,28.5
2014-02-13,205.87,215.8,227.45,223.52,30.79
2014-02-14,204.58,218.08,226.7,224.0,29.49
2014-02-15,204.17,216.65,226.69,223.26,33.98
2014-02-16,204.02,212.17,227.24,221.88,40.96
2014-02-17,205.94,211.23,226.39,222.7,39.67
2014-02-18,208.9,221.86,225.47,223.53,39.55
2014-02-19,211.38,230.25,224.19,224.1,33.89
2014-02-20,209.34,232.59,223.43,224.25,33.82
2014-02-21,205.71,233.18,223.34,223.3,30.92
2014-02-22,205.6,226.61,223.39,222.18,25.97
2014-02-23,205.71,221.52,223.94,221.51,32.55
2014-02-24,205.44,217.86,223.7,222.22,32.88
2014-02-25,203.96,212.68,223.93,221.85,33.14
2014-02-26,204.66,219.38,224.0,222.59,26.92
2014-02-27,205.82,222.31,223.62,224.01,24.12
2014-02-28,203.4,225.87,223.92,225.04,19.39
2014-03-01,203.32,231.44,224.15,227.09,19.89
2014-03-02,200.57,234.77,222.98,229.23,18.9
2014-03-03,202.01,235.51,223.3,228.98,20.59
2014-03-04,201.9,228.7,224.03,227.02,22.35
2014-03-05,199.93,230.37,225.23,226.17,21.82
2014-03-06,206.4,243.86,223.21,228.84,21.93
2014-03-07,211.55,237.17,222.16,229.04,27.55
2014-03-08,203.46,229.16,223.45,226.31,30.2
2014-03-09,210.29,228.72,223.14,225.43,27.25
2014-03-10,211.42,226.29,223.32,224.3,24.77
2014-03-11,204.99,224.97,224.61,224.28,20.13
2014-03-12,204.41,233.44,225.09,226.01,18.06
2014-03-13,203.45,232.11,225.63,228.24,15.8
2014-03-14,207.13,228.8,226.69,231.47,12.45
2014-03-15,206.16,245.77,225.39,236.3,8.8
2014-03-16,204.1,258.02,224.58,241.11,4.76
2014-03-17,205.11,252.39,225.56,241.58,4.27
2014-03-18,210.02,242.22,226.75,240.14,5.83
2014-03-19,214.41,238.33,228.54,238.48,7.41
2014-03-20,215.86,237.3,229.05,236.84,8.14
2014-03-21,218.99,233.67,228.38,235.15,6.85
2014-03-22,218.48,237.18,227.66,235.14,9.0
2014-03-23,218.86,240.32,226.21,235.71,11.56
2014-03-24,219.5,246.48,225.09,235.89,11.6
2014-03-25,216.24,244.37,224.96,235.34,8.77
2014-03-26,216.23,242.64,224.91,234.62,2.56
2014-03-27,216.23,246.24,224.85,234.22,-1.84
2014-03-28,214.18,237.86,225.08,234.06,-5.58
2014-03-29,218.09,240.0,225.51,234.3,-10.97
2014-03-30,217.73,237.37,225.9,234.12,-13.92
2014-03-31,219.48,234.96,226.03,233.59,-14.7
2014-04-01,220.32,234.9,226.03,233.2,-12.07
